977644, Reference Level : T.O. SLAB - 1ST,Family : Round Duct,Comments : ,Offset : 12' - 11",Friction : 0.00 in-wg/100ft,Image : <None>,Reynolds number : 0,Family and Type : Round Duct: Taps,Category : Ducts,System Abbreviation : ,Length : 1' - 1 3/4",Overall Size : 8"ø,System Type : Supply Air,Velocity Pressure : 0.00 in-wg,Insulation Type : ,Slope : 0" / 12",Diameter : 8",Velocity : 0 FPM,Free Size : 8"ø,Additional Flow : 0 CFM,Mark : 253,Phase Created : New Construction,Lining Thickness : 0",Start Offset : 12' - 11",System Classification : Supply Air,Phase Demolished : None,Hydraulic Diameter : 8",Type Id : 139188,Family Name : ,Type : Taps,System Name : Mechanical Supply Air 1,Pressure Drop : 0.00 in-wg,Size Lock : No,FOT/FOB/SU/SD/= : ,Size : 8"ø,Loss Coefficient : 0,Insulation Thickness : 0",Vertical Justification : Middle,Flow : 0 CFM,Section : 27,Bottom Elevation : 12' - 7",Type Name : ,Equivalent Diameter : 8",Horizontal Justification : Center,Category : Ducts,Area : 2 SF,Design Option : -1,Top Elevation : 13' - 3",Lining Type : ,End Offset : 12' - 11"
983337, Horizontal Justification : Center,Type Name : ,System Type : Supply Air,Vertical Justification : Middle,Family Name : ,Equivalent Diameter : 12",Mark : 344,Category : Ducts,Comments : ,Area : 8 SF,Phase Demolished : None,Lining Type : ,Slope : 0" / 12",Family and Type : Round Duct: Taps,System Classification : Supply Air,System Abbreviation : ,Friction : 0.00 in-wg/100ft,Category : Ducts,Size : 12"ø,End Offset : 11' - 8",Free Size : 12"ø,Diameter : 12",Insulation Type : ,Overall Size : 12"ø,Reference Level : T.O. SLAB - 1ST,Bottom Elevation : 11' - 2",Section : 40,Lining Thickness : 0",Length : 2' - 7 31/32",Type Id : 139188,Hydraulic Diameter : 12",Design Option : -1,Type : Taps,Size Lock : No,Family : Round Duct,FOT/FOB/SU/SD/= : ,Start Offset : 11' - 8",Phase Created : New Construction,System Name : Mechanical Supply Air 3,Offset : 11' - 8",Additional Flow : 0 CFM,Velocity : 0 FPM,Image : <None>,Pressure Drop : 0.00 in-wg,Top Elevation : 12' - 2",Insulation Thickness : 0",Reynolds number : 0,Flow : 0 CFM,Loss Coefficient : 0,Velocity Pressure : 0.00 in-wg
1021198, Type Name : ,Pressure Drop : 0.00 in-wg,Bottom Elevation : 14' - 4 11/16",Category : Ducts,Overall Size : 6"ø,Area : 10 SF,Diameter : 6",Hydraulic Diameter : 6",Mark : 581,Family and Type : Round Duct: Taps,Family Name : ,Size Lock : No,Reference Level : T.O. SLAB - 1ST,System Type : Supply Air,System Name : Mechanical Supply Air 25,Section : 2,Top Elevation : 14' - 10 11/16",Offset : 14' - 7 11/16",Free Size : 6"ø,Vertical Justification : Middle,Velocity Pressure : 0.00 in-wg,FOT/FOB/SU/SD/= : ,Loss Coefficient : 0,Insulation Type : ,End Offset : 14' - 7 11/16",Phase Demolished : None,Equivalent Diameter : 6",Phase Created : New Construction,Type Id : 139188,Design Option : -1,Lining Thickness : 0",Flow : 0 CFM,Family : Round Duct,System Classification : Supply Air,Image : <None>,System Abbreviation : ,Velocity : 0 FPM,Friction : 0.00 in-wg/100ft,Category : Ducts,Reynolds number : 0,Horizontal Justification : Center,Insulation Thickness : 0",Type : Taps,Lining Type : ,Size : 6"ø,Slope : 0" / 12",Comments : ,Start Offset : 14' - 7 11/16",Additional Flow : 0 CFM,Length : 6' - 7 3/32"
956179, Reynolds number : 0,Bottom Elevation : 15' - 2",Lining Thickness : 0",Family Name : ,System Name : Mechanical Supply Air 1,Size : 18"ø,Horizontal Justification : Center,System Abbreviation : ,FOT/FOB/SU/SD/= : ,Hydraulic Diameter : 18",System Type : Supply Air,Velocity : 0 FPM,Pressure Drop : 0.00 in-wg,Insulation Thickness : 0",Length : 3' - 3 31/32",Top Elevation : 16' - 8",Section : 24,Additional Flow : 0 CFM,Lining Type : ,Design Option : -1,System Classification : Supply Air,Area : 16 SF,Diameter : 18",Category : Ducts,Start Offset : 15' - 11",Reference Level : T.O. SLAB - 1ST,Friction : 0.00 in-wg/100ft,Flow : 0 CFM,Size Lock : No,Phase Demolished : None,Phase Created : New Construction,Type Id : 139188,Velocity Pressure : 0.00 in-wg,Insulation Type : ,Overall Size : 18"ø,Type Name : ,Equivalent Diameter : 18",End Offset : 15' - 11",Category : Ducts,Mark : 22,Slope : 0" / 12",Comments : ,Family and Type : Round Duct: Taps,Family : Round Duct,Loss Coefficient : 0,Vertical Justification : Middle,Offset : 15' - 11",Free Size : 18"ø,Type : Taps,Image : <None>
980252, Length : 8' - 1 11/16",Overall Size : 8"ø,Family Name : ,Reference Level : T.O. SLAB - 1ST,Additional Flow : 0 CFM,Reynolds number : 0,Slope : 0" / 12",Hydraulic Diameter : 8",Lining Thickness : 0",Vertical Justification : Middle,System Type : Supply Air,Comments : ,System Classification : Supply Air,Bottom Elevation : 11' - 4",End Offset : 11' - 8",Design Option : -1,Image : <None>,Offset : 11' - 8",Mark : 298,Phase Created : New Construction,System Name : Mechanical Supply Air 3,Category : Ducts,Insulation Type : ,Type Id : 139188,Top Elevation : 12' - 0",FOT/FOB/SU/SD/= : ,Phase Demolished : None,Type Name : ,Horizontal Justification : Center,Category : Ducts,Section : 37,Pressure Drop : 0.00 in-wg,Velocity Pressure : 0.00 in-wg,Lining Type : ,Area : 17 SF,Loss Coefficient : 0,Size : 8"ø,Insulation Thickness : 0",Friction : 0.00 in-wg/100ft,Velocity : 0 FPM,Type : Taps,Free Size : 8"ø,Diameter : 8",System Abbreviation : ,Family and Type : Round Duct: Taps,Size Lock : No,Flow : 0 CFM,Start Offset : 11' - 8",Equivalent Diameter : 8",Family : Round Duct
961822, Velocity : 0 FPM,Lining Thickness : 0",Category : Ducts,Friction : 0.00 in-wg/100ft,Image : <None>,FOT/FOB/SU/SD/= : ,Area : 13 SF,Lining Type : ,Overall Size : 16"ø,System Abbreviation : ,End Offset : 14' - 3 1/4",Size : 16"ø,System Classification : Supply Air,Comments : ,System Name : Mechanical Supply Air 3,Category : Ducts,Mark : 111,Slope : 0" / 12",Phase Demolished : None,Top Elevation : 14' - 11 1/4",Offset : 14' - 3 1/4",Insulation Type : ,Diameter : 16",Horizontal Justification : Center,Start Offset : 14' - 3 1/4",Bottom Elevation : 13' - 7 1/4",Family Name : ,Family and Type : Round Duct: Taps,Hydraulic Diameter : 16",Pressure Drop : 0.00 in-wg,Design Option : -1,Equivalent Diameter : 16",Free Size : 16"ø,Loss Coefficient : 0,Type Id : 139188,System Type : Supply Air,Length : 3' - 0 1/8",Phase Created : New Construction,Reference Level : T.O. SLAB - 1ST,Section : 2,Family : Round Duct,Velocity Pressure : 0.00 in-wg,Type : Taps,Additional Flow : 0 CFM,Vertical Justification : Middle,Insulation Thickness : 0",Type Name : ,Reynolds number : 0,Flow : 0 CFM,Size Lock : No
1049381, Reynolds number : 0,Comments : ,Flow : 0 CFM,System Abbreviation : ,Type : Mitered Elbows / Taps,Type Name : ,Length : 2' - 5 19/32",Hydraulic Diameter : 30",Mark : 660,System Type : Supply Air,Additional Flow : 0 CFM,Image : <None>,Size Lock : No,System Name : Mechanical Supply Air 2,Design Option : -1,Start Offset : 25' - 6 1/4",Equivalent Diameter : 33",Insulation Thickness : 0",Pressure Drop : 0.00 in-wg,Size : 30"x30",Friction : 0.00 in-wg/100ft,Category : Ducts,Family : Rectangular Duct,Equivalent Diameter : 33",System Classification : Supply Air,Family Name : ,Type Id : 139185,End Offset : 25' - 6 1/4",Reference Level : T.O. L2 TERRANCE,Slope : 0" / 12",Area : 25 SF,Offset : 25' - 6 1/4",Velocity : 0 FPM,Category : Ducts,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Lining Thickness : 0",Bottom Elevation : 24' - 3 1/4",Section : 9,Phase Created : New Construction,Vertical Justification : Middle,Loss Coefficient : 0,Lining Type : ,Top Elevation : 26' - 9 1/4",Height : 30",Horizontal Justification : Center,FOT/FOB/SU/SD/= : ,Phase Demolished : None,Overall Size : 30"x30",Insulation Type : ,Velocity Pressure : 0.00 in-wg,Width : 30",Free Size : 30"x30"
1049386, Image : <None>,Bottom Elevation : 1' - 0 1/4",Free Size : 30"x30",Category : Ducts,Additional Flow : 0 CFM,Lining Thickness : 0",Loss Coefficient : 0,System Classification : Supply Air,System Name : Mechanical Supply Air 2,Phase Demolished : None,Section : 9,Width : 30",Height : 30",Reference Level : ROOF,Offset : 2' - 3 1/4",Top Elevation : 3' - 6 1/4",Insulation Thickness : 0",Length : 5' - 11 1/32",Start Offset : 2' - 3 1/4",Size : 30"x30",System Abbreviation : ,Insulation Type : ,Flow : 0 CFM,Overall Size : 30"x30",Vertical Justification : Middle,Area : 59 SF,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Design Option : -1,Equivalent Diameter : 33",Slope : 0" / 12",Phase Created : New Construction,Size Lock : No,End Offset : 2' - 3 1/4",Mark : 662,Velocity : 0 FPM,Friction : 0.00 in-wg/100ft,Velocity Pressure : 0.00 in-wg,Family Name : ,Type Id : 139185,Type : Mitered Elbows / Taps,Category : Ducts,Family : Rectangular Duct,System Type : Supply Air,FOT/FOB/SU/SD/= : ,Hydraulic Diameter : 30",Lining Type : ,Equivalent Diameter : 33",Comments : ,Pressure Drop : 0.00 in-wg,Type Name : ,Horizontal Justification : Center,Reynolds number : 0
965610, Horizontal Justification : Center,Reynolds number : 0,End Offset : 13' - 4",Design Option : -1,Overall Size : 42"x24",Family Name : ,Size Lock : No,Phase Demolished : None,Size : 42"x24",Family : Rectangular Duct,Start Offset : 13' - 4",Vertical Justification : Middle,Length : 18' - 1 1/4",Flow : 0 CFM,Hydraulic Diameter : 31",System Classification : Supply Air,Height : 24",Equivalent Diameter : 34",Area : 199 SF,System Abbreviation : ,Comments : ,Insulation Type : ,Image : <None>,Pressure Drop : 0.00 in-wg,Width : 42",Friction : 0.00 in-wg/100ft,Family and Type : Rectangular Duct: Radius Elbows / Tees,Mark : 124,Slope : 0" / 12",Loss Coefficient : 0,Type : Radius Elbows / Tees,Offset : 13' - 4",Additional Flow : 0 CFM,Type Id : 139191,Bottom Elevation : 12' - 4",Category : Ducts,Phase Created : New Construction,FOT/FOB/SU/SD/= : ,Velocity : 0 FPM,Category : Ducts,Lining Thickness : 0",Section : 4,Free Size : 42"x24",Type Name : ,Top Elevation : 14' - 4",System Type : Supply Air,System Name : Mechanical Supply Air 28,Velocity Pressure : 0.00 in-wg,Lining Type : ,Insulation Thickness : 0",Reference Level : T.O. SLAB - 1ST,Equivalent Diameter : 34"
1049384, Length : 3' - 2 11/16",Start Offset : 2' - 3 1/4",Slope : 0" / 12",System Name : Mechanical Supply Air 2,Design Option : -1,Type Id : 139185,Equivalent Diameter : 33",Reference Level : ROOF,End Offset : 2' - 3 1/4",Type Name : ,Phase Demolished : None,Lining Thickness : 0",System Abbreviation : ,Lining Type : ,Image : <None>,Insulation Thickness : 0",Free Size : 30"x30",Insulation Type : ,Hydraulic Diameter : 30",Type : Mitered Elbows / Taps,Velocity Pressure : 0.00 in-wg,Category : Ducts,Size Lock : No,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Phase Created : New Construction,Pressure Drop : 0.00 in-wg,Vertical Justification : Middle,Width : 30",Velocity : 0 FPM,Overall Size : 30"x30",FOT/FOB/SU/SD/= : ,Equivalent Diameter : 33",Top Elevation : 3' - 6 1/4",Size : 30"x30",System Classification : Supply Air,Height : 30",Family : Rectangular Duct,Offset : 2' - 3 1/4",Mark : 661,Additional Flow : 0 CFM,Bottom Elevation : 1' - 0 1/4",System Type : Supply Air,Comments : ,Area : 32 SF,Family Name : ,Reynolds number : 0,Loss Coefficient : 0,Friction : 0.00 in-wg/100ft,Horizontal Justification : Center,Category : Ducts,Flow : 0 CFM,Section : 9
981873, Image : <None>,Comments : ,Category : Ducts,Type Name : ,Size : 8"ø,Free Size : 8"ø,System Abbreviation : ,Reference Level : T.O. SLAB - 1ST,Bottom Elevation : 11' - 4",Family and Type : Round Duct: Taps,Friction : 0.00 in-wg/100ft,Section : 32,Insulation Type : ,Hydraulic Diameter : 8",Insulation Thickness : 0",End Offset : 11' - 8",Equivalent Diameter : 8",Length : 1' - 5 13/32",Offset : 11' - 8",Mark : 323,Overall Size : 8"ø,FOT/FOB/SU/SD/= : ,Slope : 0" / 12",Top Elevation : 12' - 0",System Name : Mechanical Supply Air 2,Family : Round Duct,Start Offset : 11' - 8",Type : Taps,Phase Created : New Construction,Phase Demolished : None,Velocity Pressure : 0.00 in-wg,Size Lock : No,Loss Coefficient : 0,Lining Thickness : 0",Flow : 0 CFM,Velocity : 0 FPM,Reynolds number : 0,Lining Type : ,Category : Ducts,System Classification : Supply Air,Design Option : -1,Additional Flow : 0 CFM,Type Id : 139188,Pressure Drop : 0.00 in-wg,System Type : Supply Air,Family Name : ,Horizontal Justification : Center,Vertical Justification : Middle,Diameter : 8",Area : 3 SF
958527, Free Size : 16"ø,Insulation Thickness : 0",Reference Level : T.O. SLAB - 1ST,Overall Size : 16"ø,Family and Type : Round Duct: Taps,End Offset : 13' - 11 1/2",Diameter : 16",Family Name : ,Pressure Drop : 0.00 in-wg,Insulation Type : ,System Name : Mechanical Supply Air 2,Hydraulic Diameter : 16",Horizontal Justification : Center,Loss Coefficient : 0,Category : Ducts,Offset : 13' - 11",Length : 0' - 0 1/2",Lining Thickness : 0",Design Option : -1,Flow : 0 CFM,Section : 22,Top Elevation : 13' - 11 1/2",Comments : ,System Type : Supply Air,Phase Created : New Construction,Category : Ducts,Start Offset : 13' - 11",Size : 16"ø,Mark : 57,Slope : 0" / 12",Vertical Justification : Middle,Type Name : ,Friction : 0.00 in-wg/100ft,System Classification : Supply Air,Reynolds number : 0,Size Lock : No,Velocity : 0 FPM,Phase Demolished : None,Equivalent Diameter : 16",Lining Type : ,Family : Round Duct,Velocity Pressure : 0.00 in-wg,Type Id : 139188,Bottom Elevation : 13' - 11",Type : Taps,System Abbreviation : ,FOT/FOB/SU/SD/= : ,Image : <None>,Area : 0 SF,Additional Flow : 0 CFM
1049388, Size Lock : No,End Offset : 2' - 3 1/4",Phase Created : New Construction,Additional Flow : 0 CFM,System Classification : Supply Air,Friction : 0.00 in-wg/100ft,Flow : 0 CFM,Free Size : 30"x30",Length : 1' - 0 5/16",Overall Size : 30"x30",Width : 30",Category : Ducts,Slope : 0" / 12",Mark : 663,Area : 10 SF,Reynolds number : 0,System Abbreviation : ,Insulation Type : ,Lining Thickness : 0",Phase Demolished : None,Hydraulic Diameter : 30",Velocity : 0 FPM,Image : <None>,Comments : ,System Name : Mechanical Supply Air 2,Insulation Thickness : 0",Offset : 2' - 3 1/4",Height : 30",Equivalent Diameter : 33",Start Offset : 2' - 3 1/4",Size : 30"x30",Family : Rectangular Duct,Bottom Elevation : 1' - 0 1/4",Family and Type : Rectangular Duct: Mitered Elbows / Taps,System Type : Supply Air,Reference Level : ROOF,Top Elevation : 3' - 6 1/4",Type : Mitered Elbows / Taps,Section : 9,Horizontal Justification : Center,Type Id : 139185,Family Name : ,Vertical Justification : Middle,Loss Coefficient : 0,Lining Type : ,Velocity Pressure : 0.00 in-wg,Pressure Drop : 0.00 in-wg,Equivalent Diameter : 33",Category : Ducts,FOT/FOB/SU/SD/= : ,Design Option : -1,Type Name : 
1053158, Phase Demolished : None,Length : 4' - 1 13/16",System Name : Mechanical Supply Air 12,Horizontal Justification : Center,Flow : 0 CFM,Width : 16",Section : 31,Overall Size : 16"x10",End Offset : 9' - 11 17/32",Velocity : 0 FPM,Image : <None>,Lining Type : ,Phase Created : New Construction,Size Lock : No,Bottom Elevation : 9' - 11 17/32",Pressure Drop : 0.00 in-wg,Family Name : ,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Equivalent Diameter : 14",System Type : Supply Air,Size : 16"x10",Lining Thickness : 0",Equivalent Diameter : 14",Type Name : ,Top Elevation : 14' - 1 11/32",Velocity Pressure : 0.00 in-wg,Design Option : -1,Loss Coefficient : 0,Area : 18 SF,System Classification : Supply Air,Start Offset : 14' - 1 11/32",Mark : 702,Friction : 0.00 in-wg/100ft,Category : Ducts,Slope : 0" / 12",Comments : ,Type Id : 139185,Free Size : 16"x10",System Abbreviation : ,Type : Mitered Elbows / Taps,Insulation Thickness : 0",Reference Level : T.O. SLAB - 1ST,Family : Rectangular Duct,Reynolds number : 0,Vertical Justification : Middle,Hydraulic Diameter : 12",Additional Flow : 0 CFM,FOT/FOB/SU/SD/= : ,Insulation Type : ,Offset : 14' - 1 11/32",Category : Ducts,Height : 10"
1001703, Overall Size : 33"x12",Height : 12",Start Offset : 12' - 6 31/32",Reference Level : T.O. SLAB - 1ST,Lining Type : ,Insulation Type : ,Friction : 0.00 in-wg/100ft,Type Name : ,Additional Flow : 0 CFM,End Offset : 12' - 6 31/32",Vertical Justification : Middle,System Classification : Return Air,Offset : 12' - 6 31/32",Insulation Thickness : 0",System Type : Return Air,Bottom Elevation : 12' - 0 31/32",Loss Coefficient : 0,System Abbreviation : ,Pressure Drop : 0.00 in-wg,Category : Ducts,Equivalent Diameter : 21",Design Option : -1,Equivalent Diameter : 21",Free Size : 33"x12",Flow : 0 CFM,Velocity Pressure : 0.00 in-wg,Type Id : 139185,Phase Demolished : None,Slope : 0" / 12",Family Name : ,Category : Ducts,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Comments : ,Lining Thickness : 0",Velocity : 0 FPM,Size Lock : No,Phase Created : New Construction,Family : Rectangular Duct,Type : Mitered Elbows / Taps,Top Elevation : 13' - 0 31/32",Reynolds number : 0,Image : <None>,Size : 33"x12",Mark : 530,Hydraulic Diameter : 18",Section : 2,Area : 11 SF,Width : 33",Horizontal Justification : Center,System Name : Mechanical Return Air 1,Length : 1' - 6 1/32",FOT/FOB/SU/SD/= : 
991690, Additional Flow : 0 CFM,Free Size : 16"ø,Lining Type : ,End Offset : 15' - 4",Type : Taps,Pressure Drop : 0.00 in-wg,Top Elevation : 16' - 0",Category : Ducts,Family and Type : Round Duct: Taps,Velocity Pressure : 0.00 in-wg,System Classification : Exhaust Air,Friction : 0.00 in-wg/100ft,Bottom Elevation : 14' - 8",Mark : 417,Offset : 15' - 4",Size : 16"ø,Length : 44' - 1 11/32",Lining Thickness : 0",Reynolds number : 0,Image : <None>,Velocity : 0 FPM,Insulation Type : ,Overall Size : 16"ø,FOT/FOB/SU/SD/= : ,Insulation Thickness : 0",Phase Created : New Construction,Phase Demolished : None,Family Name : ,Category : Ducts,Start Offset : 15' - 4",Type Id : 139188,Comments : ,Area : 185 SF,System Abbreviation : ,Vertical Justification : Middle,Design Option : -1,System Type : Exhaust Air,Reference Level : T.O. SLAB - 1ST,Type Name : ,Horizontal Justification : Center,Section : 5,Flow : 0 CFM,Family : Round Duct,Loss Coefficient : 0,Equivalent Diameter : 16",System Name : Mechanical Exhaust Air 1,Diameter : 16",Slope : 0" / 12",Hydraulic Diameter : 16",Size Lock : No
967960, Equivalent Diameter : 24",Top Elevation : 14' - 2",Length : 15' - 7 7/32",System Type : Supply Air,FOT/FOB/SU/SD/= : ,Lining Type : ,Type Id : 139191,Size : 24"x20",Family Name : ,Area : 114 SF,Type Name : ,Slope : 0" / 12",Offset : 13' - 4",Lining Thickness : 0",End Offset : 13' - 4",Friction : 0.00 in-wg/100ft,Insulation Thickness : 0",Category : Ducts,Image : <None>,System Classification : Supply Air,Pressure Drop : 0.00 in-wg,Insulation Type : ,Category : Ducts,Overall Size : 24"x20",Free Size : 24"x20",Comments : ,Mark : 175,Phase Created : New Construction,Type : Radius Elbows / Tees,Flow : 0 CFM,Phase Demolished : None,Family : Rectangular Duct,Additional Flow : 0 CFM,System Name : Mechanical Supply Air 7,Equivalent Diameter : 24",Vertical Justification : Middle,Design Option : -1,Velocity Pressure : 0.00 in-wg,Hydraulic Diameter : 22",Family and Type : Rectangular Duct: Radius Elbows / Tees,Reference Level : T.O. SLAB - 1ST,Horizontal Justification : Center,Height : 20",Loss Coefficient : 0,Velocity : 0 FPM,System Abbreviation : ,Size Lock : No,Bottom Elevation : 12' - 6",Start Offset : 13' - 4",Reynolds number : 0,Section : 23,Width : 24"
1014428, Hydraulic Diameter : 16",Pressure Drop : 0.00 in-wg,Section : 1,Family and Type : Round Duct: Taps,Flow : 0 CFM,Category : Ducts,Phase Created : New Construction,Slope : 1/4" / 12",Comments : ,Velocity Pressure : 0.00 in-wg,Insulation Type : ,Lining Type : ,Horizontal Justification : Center,Reynolds number : 0,Type : Taps,Type Id : 139188,System Type : Return Air,Free Size : 16"ø,Family : Round Duct,Mark : 547,Length : 19' - 8 3/32",Design Option : -1,Additional Flow : 0 CFM,Velocity : 0 FPM,Diameter : 16",Friction : 0.00 in-wg/100ft,Category : Ducts,Loss Coefficient : 0,FOT/FOB/SU/SD/= : ,Area : 82 SF,Start Offset : 16' - 0 1/16",Size Lock : No,Size : 16"ø,Lining Thickness : 0",Offset : 16' - 0 1/16",System Name : Mechanical Return Air 6,Image : <None>,Equivalent Diameter : 16",End Offset : 15' - 7 5/32",System Classification : Return Air,Phase Demolished : None,Reference Level : T.O. SLAB - 1ST,System Abbreviation : ,Type Name : ,Bottom Elevation : 14' - 11 5/32",Insulation Thickness : 0",Family Name : ,Vertical Justification : Middle,Top Elevation : 16' - 8 1/16",Overall Size : 16"ø
966206, Bottom Elevation : 12' - 4",Family Name : ,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Type : Mitered Elbows / Taps,Top Elevation : 14' - 4",Design Option : -1,Type Id : 139185,Velocity Pressure : 0.00 in-wg,Category : Ducts,Size Lock : No,System Type : Supply Air,Family : Rectangular Duct,Loss Coefficient : 0,Insulation Thickness : 0",Lining Thickness : 0",Reynolds number : 0,Reference Level : T.O. SLAB - 1ST,Insulation Type : ,Equivalent Diameter : 21",Lining Type : ,Comments : ,Mark : 127,Width : 16",Phase Created : New Construction,Section : 35,Additional Flow : 0 CFM,Image : <None>,Height : 24",Size : 16"x24",Hydraulic Diameter : 19",System Name : Mechanical Supply Air 6,Area : 80 SF,Pressure Drop : 0.00 in-wg,Overall Size : 16"x24",Phase Demolished : None,Friction : 0.00 in-wg/100ft,Offset : 13' - 4",FOT/FOB/SU/SD/= : ,System Abbreviation : ,Horizontal Justification : Center,Category : Ducts,Slope : 0" / 12",Vertical Justification : Middle,Flow : 0 CFM,System Classification : Supply Air,End Offset : 13' - 4",Velocity : 0 FPM,Equivalent Diameter : 21",Start Offset : 13' - 4",Type Name : ,Free Size : 16"x24",Length : 11' - 11 3/8"
994050, Section : 34,Top Elevation : 17' - 0 3/32",Overall Size : 36"x30",Design Option : -1,Pressure Drop : 0.00 in-wg,System Type : Supply Air,Area : 141 SF,Size Lock : No,Phase Created : New Construction,Horizontal Justification : Center,Insulation Type : ,Type Id : 139185,Flow : 0 CFM,Phase Demolished : None,Velocity : 0 FPM,System Name : Mechanical Supply Air 26,Image : <None>,Category : Ducts,Vertical Justification : Middle,Friction : 0.00 in-wg/100ft,System Abbreviation : ,Slope : 0" / 12",Hydraulic Diameter : 33",Insulation Thickness : 0",Family and Type : Rectangular Duct: Mitered Elbows / Taps,Lining Type : ,Size : 36"x30",FOT/FOB/SU/SD/= : ,Free Size : 36"x30",Family Name : ,Reynolds number : 0,Lining Thickness : 0",Type Name : ,Type : Mitered Elbows / Taps,Velocity Pressure : 0.00 in-wg,Bottom Elevation : 14' - 6 3/32",Category : Ducts,Family : Rectangular Duct,Equivalent Diameter : 36",Loss Coefficient : 0,Comments : ,Offset : 15' - 9 3/32",Additional Flow : 0 CFM,System Classification : Supply Air,Length : 12' - 9 21/32",End Offset : 15' - 9 3/32",Equivalent Diameter : 36",Mark : 443,Reference Level : T.O. SLAB - 1ST,Start Offset : 15' - 9 3/32",Height : 30",Width : 36"
991620, Mark : 416,Phase Created : New Construction,System Abbreviation : ,Category : Ducts,End Offset : 15' - 4",Slope : 0" / 12",Phase Demolished : None,FOT/FOB/SU/SD/= : ,Design Option : -1,Horizontal Justification : Center,System Name : Mechanical Exhaust Air 1,Family Name : ,Additional Flow : 0 CFM,Family and Type : Round Duct: Taps,Comments : ,Length : 4' - 7 31/32",System Classification : Exhaust Air,Flow : 0 CFM,Size : 8"ø,Image : <None>,Insulation Thickness : 0",Offset : 15' - 4",Free Size : 8"ø,Type Name : ,Size Lock : No,Reynolds number : 0,Insulation Type : ,Lining Thickness : 0",Start Offset : 15' - 4",Equivalent Diameter : 8",Family : Round Duct,System Type : Exhaust Air,Overall Size : 8"ø,Type : Taps,Velocity : 0 FPM,Loss Coefficient : 0,Friction : 0.00 in-wg/100ft,Hydraulic Diameter : 8",Bottom Elevation : 15' - 0",Lining Type : ,Reference Level : T.O. SLAB - 1ST,Category : Ducts,Pressure Drop : 0.00 in-wg,Type Id : 139188,Section : 14,Area : 10 SF,Top Elevation : 15' - 8",Velocity Pressure : 0.00 in-wg,Diameter : 8",Vertical Justification : Middle
1018314, Mark : 566,Type Id : 139185,Size : 16"x16",Width : 16",Reference Level : T.O. SLAB - 1ST,Bottom Elevation : 12' - 3 3/4",Reynolds number : 0,Start Offset : 12' - 11 3/4",Free Size : 16"x16",Image : <None>,Lining Thickness : 0",Design Option : -1,Insulation Thickness : 0",Phase Created : New Construction,Equivalent Diameter : 17",FOT/FOB/SU/SD/= : ,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Top Elevation : 13' - 7 3/4",Lining Type : ,Category : Ducts,Category : Ducts,Flow : 0 CFM,Type : Mitered Elbows / Taps,Hydraulic Diameter : 16",System Name : Mechanical Supply Air 23,Vertical Justification : Middle,Family Name : ,Equivalent Diameter : 17",Area : 2 SF,Friction : 0.00 in-wg/100ft,System Type : Supply Air,Length : 0' - 4",Insulation Type : ,Phase Demolished : None,Type Name : ,End Offset : 12' - 11 3/4",Pressure Drop : 0.00 in-wg,Velocity Pressure : 0.00 in-wg,Additional Flow : 0 CFM,Loss Coefficient : 0,Overall Size : 16"x16",Family : Rectangular Duct,System Classification : Supply Air,Horizontal Justification : Center,Section : 8,Comments : ,Height : 16",Offset : 12' - 11 3/4",System Abbreviation : ,Size Lock : No,Velocity : 0 FPM,Slope : 0" / 12"
969328, Insulation Thickness : 0",Lining Thickness : 0",Category : Ducts,Free Size : 8"ø,Hydraulic Diameter : 8",Phase Demolished : None,Pressure Drop : 0.00 in-wg,Diameter : 8",System Type : Supply Air,Insulation Type : ,System Classification : Supply Air,Horizontal Justification : Center,Lining Type : ,Length : 2' - 8 15/32",FOT/FOB/SU/SD/= : ,Category : Ducts,Start Offset : 9' - 11 17/32",Size : 8"ø,Family : Round Duct,Reynolds number : 0,Design Option : -1,Slope : 0" / 12",Overall Size : 8"ø,Image : <None>,Phase Created : New Construction,Section : 28,Area : 6 SF,Bottom Elevation : 9' - 11 17/32",System Name : Mechanical Supply Air 7,Size Lock : No,Velocity Pressure : 0.00 in-wg,Top Elevation : 12' - 8",Family Name : ,System Abbreviation : ,Mark : 204,Velocity : 0 FPM,Type Id : 139188,Flow : 0 CFM,Friction : 0.00 in-wg/100ft,Vertical Justification : Middle,Equivalent Diameter : 8",Type : Taps,End Offset : 12' - 8",Comments : ,Reference Level : T.O. SLAB - 1ST,Offset : 9' - 11 17/32",Loss Coefficient : 0,Type Name : ,Additional Flow : 0 CFM,Family and Type : Round Duct: Taps
